t,MV,PV,DV,SP,Man
3.100000000000000000e+01,7.000000000000000000e+01,3.014999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,7.000000000000000000e+01,3.023999999999999844e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,7.000000000000000000e+01,3.057000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,7.000000000000000000e+01,3.085999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,6.999999999999998579e+01,3.092000000000000171e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,7.000000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,7.000000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,7.000000000000000000e+01,3.173000000000000043e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,7.000000000000000000e+01,3.194999999999999929e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,7.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,7.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,7.000000000000000000e+01,3.260000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,6.999999999999998579e+01,3.282000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,7.000000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,7.000000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,7.000000000000000000e+01,3.350000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,7.000000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,7.000000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,7.000000000000000000e+01,3.436999999999999744e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,7.000000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,6.999999999999998579e+01,3.475999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,7.000000000000000000e+01,3.482000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,7.000000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,7.000000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,7.000000000000001421e+01,3.565999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,7.000000000000001421e+01,3.571999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,6.999999999999998579e+01,3.600999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,7.000000000000000000e+01,3.603999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,7.000000000000000000e+01,3.636999999999999744e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,7.000000000000000000e+01,3.653000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,7.000000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,7.000000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,7.000000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,7.000000000000000000e+01,3.732999999999999829e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,7.000000000000000000e+01,3.753000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,7.000000000000001421e+01,3.765999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,7.000000000000000000e+01,3.797999999999999687e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,7.000000000000000000e+01,3.814000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,6.999999999999998579e+01,3.829999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,7.000000000000000000e+01,3.853000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,7.000000000000000000e+01,3.865999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,7.000000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,7.000000000000000000e+01,3.903999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,7.000000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,7.000000000000000000e+01,3.942999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,7.000000000000000000e+01,3.959000000000000341e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,7.000000000000000000e+01,3.975000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,7.000000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,7.000000000000000000e+01,4.010999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,7.000000000000000000e+01,4.022999999999999687e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,7.000000000000000000e+01,4.056000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,7.000000000000000000e+01,4.064999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,7.000000000000000000e+01,4.088000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,7.000000000000000000e+01,4.097999999999999687e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,7.000000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,7.000000000000000000e+01,4.142999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,7.000000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,7.000000000000000000e+01,4.175000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,7.000000000000000000e+01,4.185000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,7.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,7.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,7.000000000000000000e+01,4.235999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,7.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,7.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,7.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,7.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,7.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,7.000000000000000000e+01,4.307000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,7.000000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,7.000000000000000000e+01,4.313000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,7.000000000000000000e+01,4.329999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,7.000000000000000000e+01,4.346000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,7.000000000000000000e+01,4.349000000000000199e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,7.000000000000000000e+01,4.375000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,7.000000000000000000e+01,4.381000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,7.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,7.000000000000000000e+01,4.413000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,7.000000000000000000e+01,4.435999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,7.000000000000000000e+01,4.442000000000000171e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,7.000000000000000000e+01,4.471000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,7.000000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,7.000000000000000000e+01,4.478000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,7.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,7.000000000000000000e+01,4.520000000000000284e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,7.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,7.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,7.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,7.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,7.000000000000000000e+01,4.596999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,7.000000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,7.000000000000000000e+01,4.610000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,7.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,7.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,6.999999999999998579e+01,4.645000000000000284e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,7.000000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.260000000000000000e+02,7.000000000000001421e+01,4.667999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.270000000000000000e+02,7.000000000000000000e+01,4.671000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,7.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.290000000000000000e+02,7.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+02,7.000000000000000000e+01,4.728999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.310000000000000000e+02,7.000000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.320000000000000000e+02,7.000000000000000000e+01,4.739000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.330000000000000000e+02,7.000000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.340000000000000000e+02,7.000000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.350000000000000000e+02,7.000000000000000000e+01,4.774000000000000199e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.360000000000000000e+02,7.000000000000000000e+01,4.793999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.370000000000000000e+02,7.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.380000000000000000e+02,7.000000000000000000e+01,4.810000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.390000000000000000e+02,7.000000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+02,7.000000000000001421e+01,4.828999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.410000000000000000e+02,7.000000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.420000000000000000e+02,7.000000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.430000000000000000e+02,7.000000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.440000000000000000e+02,7.000000000000000000e+01,4.867999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.450000000000000000e+02,7.000000000000000000e+01,4.874000000000000199e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.460000000000000000e+02,7.000000000000001421e+01,4.893999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.470000000000000000e+02,7.000000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.480000000000000000e+02,7.000000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.490000000000000000e+02,7.000000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+02,7.000000000000000000e+01,4.945000000000000284e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.510000000000000000e+02,7.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.520000000000000000e+02,7.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.530000000000000000e+02,7.000000000000000000e+01,4.964000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.540000000000000000e+02,7.000000000000000000e+01,4.984000000000000341e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.550000000000000000e+02,6.999999999999998579e+01,4.989999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.560000000000000000e+02,7.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.570000000000000000e+02,7.000000000000000000e+01,5.010000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.580000000000000000e+02,7.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.590000000000000000e+02,7.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+02,7.000000000000000000e+01,5.028999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.610000000000000000e+02,7.000000000000000000e+01,5.050999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.620000000000000000e+02,7.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.630000000000000000e+02,6.999999999999998579e+01,5.054999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.640000000000000000e+02,7.000000000000000000e+01,5.077000000000000313e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.650000000000000000e+02,7.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.660000000000000000e+02,7.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.670000000000000000e+02,7.000000000000000000e+01,5.089999999999999858e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.680000000000000000e+02,7.000000000000000000e+01,5.106000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.690000000000000000e+02,7.000000000000000000e+01,5.118999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+02,7.000000000000000000e+01,5.118999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.710000000000000000e+02,7.000000000000001421e+01,5.132000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.720000000000000000e+02,6.999999999999998579e+01,5.150999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.730000000000000000e+02,7.000000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.740000000000000000e+02,7.000000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.750000000000000000e+02,7.000000000000000000e+01,5.164000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.760000000000000000e+02,7.000000000000000000e+01,5.179999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.770000000000000000e+02,7.000000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.780000000000000000e+02,7.000000000000000000e+01,5.186999999999999744e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.790000000000000000e+02,7.000000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+02,7.000000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.810000000000000000e+02,7.000000000000001421e+01,5.247999999999999687e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.820000000000000000e+02,7.000000000000001421e+01,5.247999999999999687e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.830000000000000000e+02,7.000000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.840000000000000000e+02,7.000000000000000000e+01,5.274000000000000199e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.850000000000000000e+02,7.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.860000000000000000e+02,6.999999999999998579e+01,5.279999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.870000000000000000e+02,7.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.880000000000000000e+02,6.999999999999998579e+01,5.279999999999999716e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.890000000000000000e+02,7.000000000000000000e+01,5.282999999999999829e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+02,7.000000000000000000e+01,5.296000000000000085e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.910000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.920000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
